query,hospital_id,hospital_name,label,pred
Obstetrics And Gynaecology Karachi,7,E-Shifa,0,1
Obstetrics And Gynaecology Karachi,8,All Medical Centre,0,1
Obstetrics And Gynaecology Karachi,9,Quaid-e-Azam International Hospital,0,1
Obstetrics And Gynaecology Karachi,10,Rehman Medical Institute,0,1
Obstetrics And Gynaecology Karachi,11,Hameed Latif Hospital,0,1
Obstetrics And Gynaecology Karachi,12,Hearts International,0,1
Obstetrics And Gynaecology Karachi,13,Doctors Hospital,0,1
Obstetrics And Gynaecology Karachi,14,Kulsum International Hospital,0,1
Obstetrics And Gynaecology Karachi,15,Medikay Cardiac Center,0,1
Obstetrics And Gynaecology Karachi,16,Bahria International Hospital,0,1
Obstetrics And Gynaecology Karachi,17,MMC General Hospital,0,1
Obstetrics And Gynaecology Karachi,18,Northwest General Hospital,0,1
Obstetrics And Gynaecology Karachi,19,South City Hospital,1,1
Obstetrics And Gynaecology Karachi,20,Tabba Heart Institute,0,1
Obstetrics And Gynaecology Karachi,21,Irfan General Hospital,0,1
Obstetrics And Gynaecology Karachi,22,Dr. Zia uddin Hospital,0,1
Obstetrics And Gynaecology Karachi,23,Peshawar Institute of Medical Sciences,0,1
Obstetrics And Gynaecology Karachi,24,Hair Transplant Institute,0,1
Obstetrics And Gynaecology Karachi,25,Cosmetic Expert Clinic,0,1
Obstetrics And Gynaecology Karachi,26,Concept Fertility Clinic,0,1
Obstetrics And Gynaecology Karachi,27,NIBD & BMT,0,1
Obstetrics And Gynaecology Karachi,28,Prime Teaching Hospital,0,1
Obstetrics And Gynaecology Karachi,29,Horizon,0,1
Obstetrics And Gynaecology Karachi,30,Dr. Zia uddin Hospital,0,1
General Surgery Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
General Surgery Karachi,2,MedAsk Tours,0,1
General Surgery Karachi,3,Agha Khan University Hospital,0,1
General Surgery Karachi,4,Shoukat Khanum M Hospital,0,1
General Surgery Karachi,5,Shoukat Khanum M Hospital,0,1
General Surgery Karachi,6,Shifa International,0,1
General Surgery Karachi,7,E-Shifa,0,1
General Surgery Karachi,8,All Medical Centre,0,1
General Surgery Karachi,9,Quaid-e-Azam International Hospital,0,1
General Surgery Karachi,10,Rehman Medical Institute,0,1
General Surgery Karachi,11,Hameed Latif Hospital,0,1
General Surgery Karachi,12,Hearts International,0,1
General Surgery Karachi,13,Doctors Hospital,0,1
General Surgery Karachi,14,Kulsum International Hospital,0,1
General Surgery Karachi,15,Medikay Cardiac Center,0,1
General Surgery Karachi,16,Bahria International Hospital,0,1
General Surgery Karachi,17,MMC General Hospital,0,1
General Surgery Karachi,18,Northwest General Hospital,0,1
General Surgery Karachi,19,South City Hospital,1,1
General Surgery Karachi,20,Tabba Heart Institute,0,1
General Surgery Karachi,21,Irfan General Hospital,0,1
General Surgery Karachi,22,Dr. Zia uddin Hospital,0,1
General Surgery Karachi,23,Peshawar Institute of Medical Sciences,0,1
General Surgery Karachi,24,Hair Transplant Institute,0,1
General Surgery Karachi,25,Cosmetic Expert Clinic,0,1
General Surgery Karachi,26,Concept Fertility Clinic,0,1
General Surgery Karachi,27,NIBD & BMT,0,1
General Surgery Karachi,28,Prime Teaching Hospital,0,1
General Surgery Karachi,29,Horizon,0,1
General Surgery Karachi,30,Dr. Zia uddin Hospital,0,1
Neurosurgery Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Neurosurgery Peshawar,2,MedAsk Tours,0,1
Neurosurgery Peshawar,3,Agha Khan University Hospital,0,1
Neurosurgery Peshawar,4,Shoukat Khanum M Hospital,0,1
Neurosurgery Peshawar,5,Shoukat Khanum M Hospital,0,1
Neurosurgery Peshawar,6,Shifa International,0,1
Neurosurgery Peshawar,7,E-Shifa,0,1
Neurosurgery Peshawar,8,All Medical Centre,0,1
Neurosurgery Peshawar,9,Quaid-e-Azam International Hospital,0,1
Neurosurgery Peshawar,10,Rehman Medical Institute,0,1
Neurosurgery Peshawar,11,Hameed Latif Hospital,0,1
Neurosurgery Peshawar,12,Hearts International,0,1
Neurosurgery Peshawar,13,Doctors Hospital,0,1
Neurosurgery Peshawar,14,Kulsum International Hospital,0,1
Neurosurgery Peshawar,15,Medikay Cardiac Center,0,1
Neurosurgery Peshawar,16,Bahria International Hospital,0,1
Neurosurgery Peshawar,17,MMC General Hospital,0,1
Neurosurgery Peshawar,18,Northwest General Hospital,0,1
Neurosurgery Peshawar,19,South City Hospital,0,1
Neurosurgery Peshawar,20,Tabba Heart Institute,0,1
Neurosurgery Peshawar,21,Irfan General Hospital,1,1
Neurosurgery Peshawar,22,Dr. Zia uddin Hospital,0,1
Neurosurgery Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Neurosurgery Peshawar,24,Hair Transplant Institute,0,1
Neurosurgery Peshawar,25,Cosmetic Expert Clinic,0,1
Neurosurgery Peshawar,26,Concept Fertility Clinic,0,1
Neurosurgery Peshawar,27,NIBD & BMT,0,1
Neurosurgery Peshawar,28,Prime Teaching Hospital,1,1
Neurosurgery Peshawar,29,Horizon,0,1
Neurosurgery Peshawar,30,Dr. Zia uddin Hospital,0,1
ENT Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
ENT Peshawar,2,MedAsk Tours,0,1
ENT Peshawar,3,Agha Khan University Hospital,0,1
ENT Peshawar,4,Shoukat Khanum M Hospital,0,1
ENT Peshawar,5,Shoukat Khanum M Hospital,1,1
ENT Peshawar,6,Shifa International,0,1
ENT Peshawar,7,E-Shifa,0,1
ENT Peshawar,8,All Medical Centre,0,1
ENT Peshawar,9,Quaid-e-Azam International Hospital,0,1
ENT Peshawar,10,Rehman Medical Institute,1,1
ENT Peshawar,11,Hameed Latif Hospital,0,1
ENT Peshawar,12,Hearts International,0,1
ENT Peshawar,13,Doctors Hospital,0,1
ENT Peshawar,14,Kulsum International Hospital,0,1
ENT Peshawar,15,Medikay Cardiac Center,0,1
ENT Peshawar,16,Bahria International Hospital,0,1
ENT Peshawar,17,MMC General Hospital,0,1
ENT Peshawar,18,Northwest General Hospital,0,1
ENT Peshawar,19,South City Hospital,0,1
ENT Peshawar,20,Tabba Heart Institute,0,1
ENT Peshawar,21,Irfan General Hospital,0,1
ENT Peshawar,22,Dr. Zia uddin Hospital,0,1
ENT Peshawar,23,Peshawar Institute of Medical Sciences,0,1
ENT Peshawar,24,Hair Transplant Institute,0,1
ENT Peshawar,25,Cosmetic Expert Clinic,0,1
ENT Peshawar,26,Concept Fertility Clinic,0,1
ENT Peshawar,27,NIBD & BMT,0,1
ENT Peshawar,28,Prime Teaching Hospital,1,1
ENT Peshawar,29,Horizon,0,1
ENT Peshawar,30,Dr. Zia uddin Hospital,0,1
ENT Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
ENT Karachi,2,MedAsk Tours,0,1
ENT Karachi,3,Agha Khan University Hospital,1,1
ENT Karachi,4,Shoukat Khanum M Hospital,0,1
ENT Karachi,5,Shoukat Khanum M Hospital,0,1
ENT Karachi,6,Shifa International,0,1
ENT Karachi,7,E-Shifa,0,1
ENT Karachi,8,All Medical Centre,0,1
ENT Karachi,9,Quaid-e-Azam International Hospital,0,1
ENT Karachi,10,Rehman Medical Institute,0,1
ENT Karachi,11,Hameed Latif Hospital,0,1
ENT Karachi,12,Hearts International,0,1
ENT Karachi,13,Doctors Hospital,0,1
ENT Karachi,14,Kulsum International Hospital,0,1
ENT Karachi,15,Medikay Cardiac Center,0,1
ENT Karachi,16,Bahria International Hospital,0,1
ENT Karachi,17,MMC General Hospital,0,1
ENT Karachi,18,Northwest General Hospital,0,1
ENT Karachi,19,South City Hospital,0,1
ENT Karachi,20,Tabba Heart Institute,0,1
ENT Karachi,21,Irfan General Hospital,0,1
ENT Karachi,22,Dr. Zia uddin Hospital,0,1
ENT Karachi,23,Peshawar Institute of Medical Sciences,0,1
ENT Karachi,24,Hair Transplant Institute,0,1
ENT Karachi,25,Cosmetic Expert Clinic,0,1
ENT Karachi,26,Concept Fertility Clinic,0,1
ENT Karachi,27,NIBD & BMT,1,1
ENT Karachi,28,Prime Teaching Hospital,0,1
ENT Karachi,29,Horizon,0,1
ENT Karachi,30,Dr. Zia uddin Hospital,0,1
Physiotherapy Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Physiotherapy Karachi,2,MedAsk Tours,0,1
Physiotherapy Karachi,3,Agha Khan University Hospital,0,1
Physiotherapy Karachi,4,Shoukat Khanum M Hospital,0,1
Physiotherapy Karachi,5,Shoukat Khanum M Hospital,0,1
Physiotherapy Karachi,6,Shifa International,0,1
Physiotherapy Karachi,7,E-Shifa,0,1
Physiotherapy Karachi,8,All Medical Centre,0,1
Physiotherapy Karachi,9,Quaid-e-Azam International Hospital,0,1
Physiotherapy Karachi,10,Rehman Medical Institute,0,1
Physiotherapy Karachi,11,Hameed Latif Hospital,0,1
Physiotherapy Karachi,12,Hearts International,0,1
Physiotherapy Karachi,13,Doctors Hospital,0,1
Physiotherapy Karachi,14,Kulsum International Hospital,0,1
Physiotherapy Karachi,15,Medikay Cardiac Center,0,1
Physiotherapy Karachi,16,Bahria International Hospital,0,1
Physiotherapy Karachi,17,MMC General Hospital,0,1
Physiotherapy Karachi,18,Northwest General Hospital,0,1
Physiotherapy Karachi,19,South City Hospital,0,1
Physiotherapy Karachi,20,Tabba Heart Institute,0,1
Physiotherapy Karachi,21,Irfan General Hospital,0,1
Physiotherapy Karachi,22,Dr. Zia uddin Hospital,1,1
Physiotherapy Karachi,23,Peshawar Institute of Medical Sciences,0,1
Physiotherapy Karachi,24,Hair Transplant Institute,0,1
Physiotherapy Karachi,25,Cosmetic Expert Clinic,0,1
Physiotherapy Karachi,26,Concept Fertility Clinic,0,1
Physiotherapy Karachi,27,NIBD & BMT,0,1
Physiotherapy Karachi,28,Prime Teaching Hospital,0,1
Physiotherapy Karachi,29,Horizon,0,1
Physiotherapy Karachi,30,Dr. Zia uddin Hospital,0,1
Cosmetic Surgery Islamabad,1,Pak Emirates Military Hospital (PEMH),0,1
Cosmetic Surgery Islamabad,2,MedAsk Tours,0,1
Cosmetic Surgery Islamabad,3,Agha Khan University Hospital,0,1
Cosmetic Surgery Islamabad,4,Shoukat Khanum M Hospital,0,1
Cosmetic Surgery Islamabad,5,Shoukat Khanum M Hospital,0,1
Cosmetic Surgery Islamabad,6,Shifa International,1,1
Cosmetic Surgery Islamabad,7,E-Shifa,1,1
Cosmetic Surgery Islamabad,8,All Medical Centre,0,1
Cosmetic Surgery Islamabad,9,Quaid-e-Azam International Hospital,0,1
Cosmetic Surgery Islamabad,10,Rehman Medical Institute,0,1
Cosmetic Surgery Islamabad,11,Hameed Latif Hospital,0,1
Cosmetic Surgery Islamabad,12,Hearts International,0,1
Cosmetic Surgery Islamabad,13,Doctors Hospital,0,1
Cosmetic Surgery Islamabad,14,Kulsum International Hospital,0,1
Cosmetic Surgery Islamabad,15,Medikay Cardiac Center,0,1
Cosmetic Surgery Islamabad,16,Bahria International Hospital,0,1
Cosmetic Surgery Islamabad,17,MMC General Hospital,0,1
Cosmetic Surgery Islamabad,18,Northwest General Hospital,0,1
Cosmetic Surgery Islamabad,19,South City Hospital,0,1
Cosmetic Surgery Islamabad,20,Tabba Heart Institute,0,1
Cosmetic Surgery Islamabad,21,Irfan General Hospital,0,1
Cosmetic Surgery Islamabad,22,Dr. Zia uddin Hospital,0,1
Cosmetic Surgery Islamabad,23,Peshawar Institute of Medical Sciences,0,1
Cosmetic Surgery Islamabad,24,Hair Transplant Institute,1,1
Cosmetic Surgery Islamabad,25,Cosmetic Expert Clinic,0,1
Cosmetic Surgery Islamabad,26,Concept Fertility Clinic,0,1
Cosmetic Surgery Islamabad,27,NIBD & BMT,0,1
Cosmetic Surgery Islamabad,28,Prime Teaching Hospital,0,1
Cosmetic Surgery Islamabad,29,Horizon,0,1
Cosmetic Surgery Islamabad,30,Dr. Zia uddin Hospital,0,1
Cosmetic Surgery Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Cosmetic Surgery Peshawar,2,MedAsk Tours,0,1
Cosmetic Surgery Peshawar,3,Agha Khan University Hospital,0,1
Cosmetic Surgery Peshawar,4,Shoukat Khanum M Hospital,0,1
Cosmetic Surgery Peshawar,5,Shoukat Khanum M Hospital,0,1
Cosmetic Surgery Peshawar,6,Shifa International,0,1
Cosmetic Surgery Peshawar,7,E-Shifa,0,1
Cosmetic Surgery Peshawar,8,All Medical Centre,0,1
Cosmetic Surgery Peshawar,9,Quaid-e-Azam International Hospital,0,1
Cosmetic Surgery Peshawar,10,Rehman Medical Institute,0,1
Cosmetic Surgery Peshawar,11,Hameed Latif Hospital,0,1
Cosmetic Surgery Peshawar,12,Hearts International,0,1
Cosmetic Surgery Peshawar,13,Doctors Hospital,0,1
Cosmetic Surgery Peshawar,14,Kulsum International Hospital,0,1
Cosmetic Surgery Peshawar,15,Medikay Cardiac Center,0,1
Cosmetic Surgery Peshawar,16,Bahria International Hospital,0,1
Cosmetic Surgery Peshawar,17,MMC General Hospital,0,1
Cosmetic Surgery Peshawar,18,Northwest General Hospital,0,1
Cosmetic Surgery Peshawar,19,South City Hospital,0,1
Cosmetic Surgery Peshawar,20,Tabba Heart Institute,0,1
Cosmetic Surgery Peshawar,21,Irfan General Hospital,0,1
Cosmetic Surgery Peshawar,22,Dr. Zia uddin Hospital,0,1
Cosmetic Surgery Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Cosmetic Surgery Peshawar,24,Hair Transplant Institute,0,1
Cosmetic Surgery Peshawar,25,Cosmetic Expert Clinic,1,1
Cosmetic Surgery Peshawar,26,Concept Fertility Clinic,0,1
Cosmetic Surgery Peshawar,27,NIBD & BMT,0,1
Cosmetic Surgery Peshawar,28,Prime Teaching Hospital,0,1
Cosmetic Surgery Peshawar,29,Horizon,0,1
Cosmetic Surgery Peshawar,30,Dr. Zia uddin Hospital,0,1
Reproductive Medicine Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Reproductive Medicine Karachi,2,MedAsk Tours,0,1
Reproductive Medicine Karachi,3,Agha Khan University Hospital,0,1
Reproductive Medicine Karachi,4,Shoukat Khanum M Hospital,0,1
Reproductive Medicine Karachi,5,Shoukat Khanum M Hospital,0,1
Reproductive Medicine Karachi,6,Shifa International,0,1
Reproductive Medicine Karachi,7,E-Shifa,0,1
Reproductive Medicine Karachi,8,All Medical Centre,0,1
Reproductive Medicine Karachi,9,Quaid-e-Azam International Hospital,0,1
Reproductive Medicine Karachi,10,Rehman Medical Institute,0,1
Reproductive Medicine Karachi,11,Hameed Latif Hospital,0,1
Reproductive Medicine Karachi,12,Hearts International,0,1
Reproductive Medicine Karachi,13,Doctors Hospital,0,1
Reproductive Medicine Karachi,14,Kulsum International Hospital,0,1
Reproductive Medicine Karachi,15,Medikay Cardiac Center,0,1
Reproductive Medicine Karachi,16,Bahria International Hospital,0,1
Reproductive Medicine Karachi,17,MMC General Hospital,0,1
Reproductive Medicine Karachi,18,Northwest General Hospital,0,1
Reproductive Medicine Karachi,19,South City Hospital,0,1
Reproductive Medicine Karachi,20,Tabba Heart Institute,0,1
Reproductive Medicine Karachi,21,Irfan General Hospital,0,1
Reproductive Medicine Karachi,22,Dr. Zia uddin Hospital,0,1
Reproductive Medicine Karachi,23,Peshawar Institute of Medical Sciences,0,1
Reproductive Medicine Karachi,24,Hair Transplant Institute,0,1
Reproductive Medicine Karachi,25,Cosmetic Expert Clinic,0,1
Reproductive Medicine Karachi,26,Concept Fertility Clinic,1,1
Reproductive Medicine Karachi,27,NIBD & BMT,0,1
Reproductive Medicine Karachi,28,Prime Teaching Hospital,0,1
Reproductive Medicine Karachi,29,Horizon,0,1
Reproductive Medicine Karachi,30,Dr. Zia uddin Hospital,0,1
Bone Marrow Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Bone Marrow Karachi,2,MedAsk Tours,0,1
Bone Marrow Karachi,3,Agha Khan University Hospital,0,1
Bone Marrow Karachi,4,Shoukat Khanum M Hospital,0,1
Bone Marrow Karachi,5,Shoukat Khanum M Hospital,0,1
Bone Marrow Karachi,6,Shifa International,0,1
Bone Marrow Karachi,7,E-Shifa,0,1
Bone Marrow Karachi,8,All Medical Centre,0,1
Bone Marrow Karachi,9,Quaid-e-Azam International Hospital,0,1
Bone Marrow Karachi,10,Rehman Medical Institute,0,1
Bone Marrow Karachi,11,Hameed Latif Hospital,0,1
Bone Marrow Karachi,12,Hearts International,0,1
Bone Marrow Karachi,13,Doctors Hospital,0,1
Bone Marrow Karachi,14,Kulsum International Hospital,0,1
Bone Marrow Karachi,15,Medikay Cardiac Center,0,1
Bone Marrow Karachi,16,Bahria International Hospital,0,1
Bone Marrow Karachi,17,MMC General Hospital,0,1
Bone Marrow Karachi,18,Northwest General Hospital,0,1
Bone Marrow Karachi,19,South City Hospital,0,1
Bone Marrow Karachi,20,Tabba Heart Institute,0,1
Bone Marrow Karachi,21,Irfan General Hospital,0,1
Bone Marrow Karachi,22,Dr. Zia uddin Hospital,0,1
Bone Marrow Karachi,23,Peshawar Institute of Medical Sciences,0,1
Bone Marrow Karachi,24,Hair Transplant Institute,0,1
Bone Marrow Karachi,25,Cosmetic Expert Clinic,0,1
Bone Marrow Karachi,26,Concept Fertility Clinic,0,1
Bone Marrow Karachi,27,NIBD & BMT,1,1
Bone Marrow Karachi,28,Prime Teaching Hospital,0,1
Bone Marrow Karachi,29,Horizon,0,1
Bone Marrow Karachi,30,Dr. Zia uddin Hospital,0,1
Transplant Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Transplant Karachi,2,MedAsk Tours,0,1
Transplant Karachi,3,Agha Khan University Hospital,0,1
Transplant Karachi,4,Shoukat Khanum M Hospital,0,1
Transplant Karachi,5,Shoukat Khanum M Hospital,0,1
Transplant Karachi,6,Shifa International,0,1
Transplant Karachi,7,E-Shifa,0,1
Transplant Karachi,8,All Medical Centre,0,1
Transplant Karachi,9,Quaid-e-Azam International Hospital,0,1
Transplant Karachi,10,Rehman Medical Institute,0,1
Transplant Karachi,11,Hameed Latif Hospital,0,1
Transplant Karachi,12,Hearts International,0,1
Transplant Karachi,13,Doctors Hospital,0,1
Transplant Karachi,14,Kulsum International Hospital,0,1
Transplant Karachi,15,Medikay Cardiac Center,0,1
Transplant Karachi,16,Bahria International Hospital,0,1
Transplant Karachi,17,MMC General Hospital,0,1
Transplant Karachi,18,Northwest General Hospital,0,1
Transplant Karachi,19,South City Hospital,0,1
Transplant Karachi,20,Tabba Heart Institute,0,1
Transplant Karachi,21,Irfan General Hospital,0,1
Transplant Karachi,22,Dr. Zia uddin Hospital,0,1
Transplant Karachi,23,Peshawar Institute of Medical Sciences,0,1
Transplant Karachi,24,Hair Transplant Institute,0,1
Transplant Karachi,25,Cosmetic Expert Clinic,0,1
Transplant Karachi,26,Concept Fertility Clinic,0,1
Transplant Karachi,27,NIBD & BMT,1,1
Transplant Karachi,28,Prime Teaching Hospital,0,1
Transplant Karachi,29,Horizon,0,1
Transplant Karachi,30,Dr. Zia uddin Hospital,1,1
Hematology Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Hematology Karachi,2,MedAsk Tours,0,1
Hematology Karachi,3,Agha Khan University Hospital,0,1
Hematology Karachi,4,Shoukat Khanum M Hospital,0,1
Hematology Karachi,5,Shoukat Khanum M Hospital,0,1
Hematology Karachi,6,Shifa International,0,1
Hematology Karachi,7,E-Shifa,0,1
Hematology Karachi,8,All Medical Centre,0,1
Hematology Karachi,9,Quaid-e-Azam International Hospital,0,1
Hematology Karachi,10,Rehman Medical Institute,0,1
Hematology Karachi,11,Hameed Latif Hospital,0,1
Hematology Karachi,12,Hearts International,0,1
Hematology Karachi,13,Doctors Hospital,0,1
Hematology Karachi,14,Kulsum International Hospital,0,1
Hematology Karachi,15,Medikay Cardiac Center,0,1
Hematology Karachi,16,Bahria International Hospital,0,1
Hematology Karachi,17,MMC General Hospital,0,1
Hematology Karachi,18,Northwest General Hospital,0,1
Hematology Karachi,19,South City Hospital,0,1
Hematology Karachi,20,Tabba Heart Institute,0,1
Hematology Karachi,21,Irfan General Hospital,0,1
Hematology Karachi,22,Dr. Zia uddin Hospital,0,1
Hematology Karachi,23,Peshawar Institute of Medical Sciences,0,1
Hematology Karachi,24,Hair Transplant Institute,0,1
Hematology Karachi,25,Cosmetic Expert Clinic,0,1
Hematology Karachi,26,Concept Fertility Clinic,0,1
Hematology Karachi,27,NIBD & BMT,1,1
Hematology Karachi,28,Prime Teaching Hospital,0,1
Hematology Karachi,29,Horizon,0,1
Hematology Karachi,30,Dr. Zia uddin Hospital,0,1
Cancer Treatment Karachi,1,Pak Emirates Military Hospital (PEMH),0,1
Cancer Treatment Karachi,2,MedAsk Tours,0,1
Cancer Treatment Karachi,3,Agha Khan University Hospital,0,1
Cancer Treatment Karachi,4,Shoukat Khanum M Hospital,0,1
Cancer Treatment Karachi,5,Shoukat Khanum M Hospital,0,1
Cancer Treatment Karachi,6,Shifa International,0,1
Cancer Treatment Karachi,7,E-Shifa,0,1
Cancer Treatment Karachi,8,All Medical Centre,0,1
Cancer Treatment Karachi,9,Quaid-e-Azam International Hospital,0,1
Cancer Treatment Karachi,10,Rehman Medical Institute,0,1
Cancer Treatment Karachi,11,Hameed Latif Hospital,0,1
Cancer Treatment Karachi,12,Hearts International,0,1
Cancer Treatment Karachi,13,Doctors Hospital,0,1
Cancer Treatment Karachi,14,Kulsum International Hospital,0,1
Cancer Treatment Karachi,15,Medikay Cardiac Center,0,1
Cancer Treatment Karachi,16,Bahria International Hospital,0,1
Cancer Treatment Karachi,17,MMC General Hospital,0,1
Cancer Treatment Karachi,18,Northwest General Hospital,0,1
Cancer Treatment Karachi,19,South City Hospital,0,1
Cancer Treatment Karachi,20,Tabba Heart Institute,0,1
Cancer Treatment Karachi,21,Irfan General Hospital,0,1
Cancer Treatment Karachi,22,Dr. Zia uddin Hospital,0,1
Cancer Treatment Karachi,23,Peshawar Institute of Medical Sciences,0,1
Cancer Treatment Karachi,24,Hair Transplant Institute,0,1
Cancer Treatment Karachi,25,Cosmetic Expert Clinic,0,1
Cancer Treatment Karachi,26,Concept Fertility Clinic,0,1
Cancer Treatment Karachi,27,NIBD & BMT,1,1
Cancer Treatment Karachi,28,Prime Teaching Hospital,0,1
Cancer Treatment Karachi,29,Horizon,0,1
Cancer Treatment Karachi,30,Dr. Zia uddin Hospital,0,1
Obesity Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Obesity Peshawar,2,MedAsk Tours,0,1
Obesity Peshawar,3,Agha Khan University Hospital,0,1
Obesity Peshawar,4,Shoukat Khanum M Hospital,0,1
Obesity Peshawar,5,Shoukat Khanum M Hospital,0,1
Obesity Peshawar,6,Shifa International,0,1
Obesity Peshawar,7,E-Shifa,0,1
Obesity Peshawar,8,All Medical Centre,0,1
Obesity Peshawar,9,Quaid-e-Azam International Hospital,0,1
Obesity Peshawar,10,Rehman Medical Institute,0,1
Obesity Peshawar,11,Hameed Latif Hospital,0,1
Obesity Peshawar,12,Hearts International,0,1
Obesity Peshawar,13,Doctors Hospital,0,1
Obesity Peshawar,14,Kulsum International Hospital,0,1
Obesity Peshawar,15,Medikay Cardiac Center,0,1
Obesity Peshawar,16,Bahria International Hospital,0,1
Obesity Peshawar,17,MMC General Hospital,0,1
Obesity Peshawar,18,Northwest General Hospital,0,1
Obesity Peshawar,19,South City Hospital,0,1
Obesity Peshawar,20,Tabba Heart Institute,0,1
Obesity Peshawar,21,Irfan General Hospital,0,1
Obesity Peshawar,22,Dr. Zia uddin Hospital,0,1
Obesity Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Obesity Peshawar,24,Hair Transplant Institute,0,1
Obesity Peshawar,25,Cosmetic Expert Clinic,0,1
Obesity Peshawar,26,Concept Fertility Clinic,0,1
Obesity Peshawar,27,NIBD & BMT,0,1
Obesity Peshawar,28,Prime Teaching Hospital,1,1
Obesity Peshawar,29,Horizon,0,1
Obesity Peshawar,30,Dr. Zia uddin Hospital,0,1
Ophthalmology Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Ophthalmology Peshawar,2,MedAsk Tours,0,1
Ophthalmology Peshawar,3,Agha Khan University Hospital,0,1
Ophthalmology Peshawar,4,Shoukat Khanum M Hospital,0,1
Ophthalmology Peshawar,5,Shoukat Khanum M Hospital,0,1
Ophthalmology Peshawar,6,Shifa International,0,1
Ophthalmology Peshawar,7,E-Shifa,0,1
Ophthalmology Peshawar,8,All Medical Centre,0,1
Ophthalmology Peshawar,9,Quaid-e-Azam International Hospital,0,1
Ophthalmology Peshawar,10,Rehman Medical Institute,0,1
Ophthalmology Peshawar,11,Hameed Latif Hospital,0,1
Ophthalmology Peshawar,12,Hearts International,0,1
Ophthalmology Peshawar,13,Doctors Hospital,0,1
Ophthalmology Peshawar,14,Kulsum International Hospital,0,1
Ophthalmology Peshawar,15,Medikay Cardiac Center,0,1
Ophthalmology Peshawar,16,Bahria International Hospital,0,1
Ophthalmology Peshawar,17,MMC General Hospital,0,1
Ophthalmology Peshawar,18,Northwest General Hospital,0,1
Ophthalmology Peshawar,19,South City Hospital,0,1
Ophthalmology Peshawar,20,Tabba Heart Institute,0,1
Ophthalmology Peshawar,21,Irfan General Hospital,0,1
Ophthalmology Peshawar,22,Dr. Zia uddin Hospital,0,1
Ophthalmology Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Ophthalmology Peshawar,24,Hair Transplant Institute,0,1
Ophthalmology Peshawar,25,Cosmetic Expert Clinic,0,1
Ophthalmology Peshawar,26,Concept Fertility Clinic,0,1
Ophthalmology Peshawar,27,NIBD & BMT,0,1
Ophthalmology Peshawar,28,Prime Teaching Hospital,0,1
Ophthalmology Peshawar,29,Horizon,0,1
Ophthalmology Peshawar,30,Dr. Zia uddin Hospital,0,1
Dentistry Peshawar,1,Pak Emirates Military Hospital (PEMH),0,1
Dentistry Peshawar,2,MedAsk Tours,0,1
Dentistry Peshawar,3,Agha Khan University Hospital,0,1
Dentistry Peshawar,4,Shoukat Khanum M Hospital,0,1
Dentistry Peshawar,5,Shoukat Khanum M Hospital,0,1
Dentistry Peshawar,6,Shifa International,0,1
Dentistry Peshawar,7,E-Shifa,0,1
Dentistry Peshawar,8,All Medical Centre,0,1
Dentistry Peshawar,9,Quaid-e-Azam International Hospital,0,1
Dentistry Peshawar,10,Rehman Medical Institute,0,1
Dentistry Peshawar,11,Hameed Latif Hospital,0,1
Dentistry Peshawar,12,Hearts International,0,1
Dentistry Peshawar,13,Doctors Hospital,0,1
Dentistry Peshawar,14,Kulsum International Hospital,0,1
Dentistry Peshawar,15,Medikay Cardiac Center,0,1
Dentistry Peshawar,16,Bahria International Hospital,0,1
Dentistry Peshawar,17,MMC General Hospital,0,1
Dentistry Peshawar,18,Northwest General Hospital,0,1
Dentistry Peshawar,19,South City Hospital,0,1
Dentistry Peshawar,20,Tabba Heart Institute,0,1
Dentistry Peshawar,21,Irfan General Hospital,0,1
Dentistry Peshawar,22,Dr. Zia uddin Hospital,0,1
Dentistry Peshawar,23,Peshawar Institute of Medical Sciences,0,1
Dentistry Peshawar,24,Hair Transplant Institute,0,1
Dentistry Peshawar,25,Cosmetic Expert Clinic,0,1
Dentistry Peshawar,26,Concept Fertility Clinic,0,1
Dentistry Peshawar,27,NIBD & BMT,0,1
Dentistry Peshawar,28,Prime Teaching Hospital,1,1
Dentistry Peshawar,29,Horizon,0,1
Dentistry Peshawar,30,Dr. Zia uddin Hospital,0,1
Hip Replacement Lahore,1,Pak Emirates Military Hospital (PEMH),0,1
Hip Replacement Lahore,2,MedAsk Tours,0,1
Hip Replacement Lahore,3,Agha Khan University Hospital,0,1
Hip Replacement Lahore,4,Shoukat Khanum M Hospital,0,1
Hip Replacement Lahore,5,Shoukat Khanum M Hospital,0,1
